CD3_C ID, MECID,Committee Name,Committee,Address 1,Address 2,City,State,Zip,Date,Amount,Contribution Type,Report
"151317","C190996","Conservative Leaders of Missouri","Citizens for Wiemann ","92 Myrtle Wood Court ",""," OFallon MO","MO","63368","7/17/2020 12:00:00 AM","2000.0000","M","8 Day Before Primary Election-8/4/2020"
"151318","C190996","Conservative Leaders of Missouri","Bondon for Missouri ","PO Box 203",""," Belton ","MO","64012","7/22/2020 12:00:00 AM","2500.0000","M","8 Day Before Primary Election-8/4/2020"
"151036","C000747","BUILD St. Louis PAC, Inc.","Friends of Ron Hicks","27 Wild Ginger Ct.","","O'Fallon","MO","63368","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151037","C000747","BUILD St. Louis PAC, Inc.","Friends of Barry Hovis","P.O. Box 111","","Jackson","MO","63755","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151038","C000747","BUILD St. Louis PAC, Inc.","Committee to Elect Keri Ingle","3104 SW Muir Drive","","Lee's Summit","MO","64081","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151039","C000747","BUILD St. Louis PAC, Inc.","Friends of Hannah Kelly","P.O. Box 548","","Mountain Grove","MO","65711","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151040","C000747","BUILD St. Louis PAC, Inc.","Committee to Elect Ian Mackey","1014 Commodore Dr.","","Richmond Heights","MO","63117","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151041","C000747","BUILD St. Louis PAC, Inc.","Manlove for Missouri","P.O. Box 300904","","Kansas City","MO","64130","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151042","C000747","BUILD St. Louis PAC, Inc.","Friends of Peggy McGaugh","P.O. Box 3","","Carrollton","MO","64633","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151043","C000747","BUILD St. Louis PAC, Inc.","Peter Merideth for MO Progress","3542 Crittenden St.","","St. Louis","MO","63118","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151044","C000747","BUILD St. Louis PAC, Inc.","Citizens to Elect Jay Mosley LLC","195 Waterford Dr.","","Florissant","MO","63033","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151045","C000747","BUILD St. Louis PAC, Inc.","Citizens for Murphy","4938 Karington Place Drive","","St. Louis","MO","63129","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151046","C000747","BUILD St. Louis PAC, Inc.","Maggie Nurrenbern for Missouri","935 N. Woodland Dr.","","Kansas City","MO","64118","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151047","C000747","BUILD St. Louis PAC, Inc.","O'DonnellforMissouri.com","7043 Chalkstone Rd.","","St. Louis","MO","63129","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151048","C000747","BUILD St. Louis PAC, Inc.","Patricia Pike for State Representative - 126","P.O. Box 282","","Butler","MO","64730","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151049","C000747","BUILD St. Louis PAC, Inc.","Committee to Elect Wiley Price IV","P.O. Box 300155","561 Kingsland Avenue","St. Louis","MO","63130","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151050","C000747","BUILD St. Louis PAC, Inc.","Citizens for Crystal Quade","P.O. Box 336","","Springfield","MO","65801","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151051","C000747","BUILD St. Louis PAC, Inc.","Friends of Lane Roberts","1715 Rex Avenue","Apt. 211","Joplin","MO","64801","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151052","C000747","BUILD St. Louis PAC, Inc.","Rogers for Missouri","P.O. Box 12521","","North Kansas City","MO","64116","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151053","C000747","BUILD St. Louis PAC, Inc.","Committee to Elect Becky Ruth","1205 Alexander Drive","","Festus","MO","63028","7/13/2020 12:00:00 AM","350.0000","M","8 Day Before Primary Election-8/4/2020"
"151082","C180624","CWA-COPE Political Contributions Federal Committee","Deb Lavender for State Senate","11247 Manchester Rd.","","Kirkwood","MO","63122","7/8/2020 12:00:00 AM","1000.0000","M","8 Day Before Primary Election-8/4/2020"
"151084","C180624","CWA-COPE Political Contributions Federal Committee","Leighton for MO","P.O. Box 763","","Cape Girardeau","MO","63702","7/8/2020 12:00:00 AM","750.0000","M","8 Day Before Primary Election-8/4/2020"
"151090","C180588","Protect Missouri Workers PAC","Beck For Missouri","9426 Brenda Ave","","St Louis","MO","63123","7/6/2020 12:00:00 AM","500.0000","M","8 Day Before Primary Election-8/4/2020"
"151091","C180588","Protect Missouri Workers PAC","Roberts For St Louis","PO Box 771671","","St Louis","MO","63177","7/6/2020 12:00:00 AM","500.0000","M","8 Day Before Primary Election-8/4/2020"
"151093","C180624","CWA-COPE Political Contributions Federal Committee","Beck for Missouri","4657 Forest Valley Drive","","Saint Louis","MO","63128","7/8/2020 12:00:00 AM","1000.0000","M","8 Day Before Primary Election-8/4/2020"
"151099","C180624","CWA-COPE Political Contributions Federal Committee","Committee to Elect Mike Moehlenkamp","2215 Oxford Drive","","Florissant","MO","63033","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151101","C180588","Protect Missouri Workers PAC","Committee To Elect Paula Brown","PO Box 430113","","St Louis","MO","63143","7/6/2020 12:00:00 AM","1000.0000","M","8 Day Before Primary Election-8/4/2020"
"151102","C180624","CWA-COPE Political Contributions Federal Committee","Maggie Nerrenbern for Missouri","PO BOX 46908","","Glad Stone","MO","64118","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151103","C180588","Protect Missouri Workers PAC","Kelli Dunaway for County Council","233 Crownridge Drive","","Chesterfield","MO","63017","7/6/2020 12:00:00 AM","1500.0000","M","8 Day Before Primary Election-8/4/2020"
"151111","C180624","CWA-COPE Political Contributions Federal Committee","Merkel for Missouri","7650 Williams Ave.","","Maplewood","MO","63143","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151112","C180588","Protect Missouri Workers PAC","Committee To Elect Rita Heard Days","2821 Ridgeview Drive","","St Louis","MO","63121","7/6/2020 12:00:00 AM","500.0000","M","8 Day Before Primary Election-8/4/2020"
"151113","C180588","Protect Missouri Workers PAC","Committee To Elect Ian Mackey","1014 Commodore Dr","","Richmond Heights","MO","63117","7/6/2020 12:00:00 AM","1000.0000","M","8 Day Before Primary Election-8/4/2020"
"151114","C180588","Protect Missouri Workers PAC","Together With Schaper","1711 Tabitite Drive","","Wentzville","MO","63385","7/13/2020 12:00:00 AM","1000.0000","M","8 Day Before Primary Election-8/4/2020"
"151127","C180624","CWA-COPE Political Contributions Federal Committee","LaDonna Appelbaum for Missouri","12739 Cypressway Drive","","St Louis","MO","63146","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151129","C180624","CWA-COPE Political Contributions Federal Committee","Committee to Elect Doug Clemens","10518 Boylston Drive","","St Ann","MO","63074","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151140","C180624","CWA-COPE Political Contributions Federal Committee","Richard Orr for Senate District 23","3312 Woods View Drive.","","St Charles","MO","63303","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151143","C180624","CWA-COPE Political Contributions Federal Committee","FRIENDS OF ERICA HOFFMAN","PO BOX 1073","","Fenton","MO","63026","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151154","C180624","CWA-COPE Political Contributions Federal Committee","Friends of Jeffrey Boyd","5879 Martin Luther King Drive","","St Louis","MO","63112","7/20/2020 12:00:00 AM","200.0000","M","8 Day Before Primary Election-8/4/2020"
"151155","C180588","Protect Missouri Workers PAC","Women For Justice PAC","4657 Forest Valley Dr","","St Louis","MO","63128","7/6/2020 12:00:00 AM","1500.0000","M","8 Day Before Primary Election-8/4/2020"
"151156","C180588","Protect Missouri Workers PAC","Missouri Action PAC","2305 Maricopa Dr","","Columbia","MO","65201","7/6/2020 12:00:00 AM","1000.0000","M","8 Day Before Primary Election-8/4/2020"
"151157","C180588","Protect Missouri Workers PAC","Page PAC","PO Box 300017","","St Louis","MO","63130","7/6/2020 12:00:00 AM","5000.0000","M","8 Day Before Primary Election-8/4/2020"
"151158","C180624","CWA-COPE Political Contributions Federal Committee","Committee to Elect Ann Zimpfer","PO BOX 510527","","Saint Louis","MO","63151","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151159","C180624","CWA-COPE Political Contributions Federal Committee","Committee to Elect Bill Otto","12 Seabiscuit Drive","","St Charles","MO","63301","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151160","C180624","CWA-COPE Political Contributions Federal Committee","Committee to Elect Jean Pretto","114 W. Pottle Avenue","","St Louis","MO","63129","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151161","C180624","CWA-COPE Political Contributions Federal Committee","Citizens for Bridget Walsh Moore","PO BOX 252069","","Saint Louis","MO","63125","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151162","C180624","CWA-COPE Political Contributions Federal Committee","Friends of Trish Gunby","P.O. Box 457","","Valley Park","MO","63088","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151163","C180624","CWA-COPE Political Contributions Federal Committee","Kelly Dunaway for City Council","233 Crownridge Drive","","Chesterfield","MO","63107","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151164","C180624","CWA-COPE Political Contributions Federal Committee","Citizens for Vicki Lorenz Englund","PO Box 270545","","St Louis","MO","63127","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151180","C180624","CWA-COPE Political Contributions Federal Committee","Lyda Krewson for Mayor","502 Lake Avenue","","Saint Louis","MO","63108","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151182","C180624","CWA-COPE Political Contributions Federal Committee","Citizens to Elect Jay Mosley","195 Waterford Drive","","Florissant","MO","63033","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151185","C180624","CWA-COPE Political Contributions Federal Committee","Citizens to Elect Angela Walton Mosley","195 Waterford Drive","","Florissant","MO","63033","7/20/2020 12:00:00 AM","1250.0000","M","8 Day Before Primary Election-8/4/2020"
"151186","C180624","CWA-COPE Political Contributions Federal Committee","Citizens to Elect Alan Gray","11845 Rollingsford","","Black Jack","MO","63033","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151188","C180624","CWA-COPE Political Contributions Federal Committee","Citizens to Elect Gray","11845 Rollingsford","","Black Jack","MO","63033","7/20/2020 12:00:00 AM","500.0000","M","8 Day Before Primary Election-8/4/2020"
"151189","C180624","CWA-COPE Political Contributions Federal Committee","Helena Webb for House Rep","15455 Manchester Rd. 142","","Ballwin","MO","63011","7/20/2020 12:00:00 AM","250.0000","M","8 Day Before Primary Election-8/4/2020"
"151190","C180360","Jeffco Now","David Lenihan for Senate.com","19 Kings Crossing Ct.","","St Louis","MO","63129","7/13/2020 12:00:00 AM","1000.0000","M","8 Day Before Primary Election-8/4/2020"
"151289","C000685","MO BANKERS ASSOCIATION STATE-PAC","HRCC","PO Box 1313","","Jefferson City","MO","65102","7/1/2020 12:00:00 AM","1500.0000","M","8 Day Before Primary Election-8/4/2020"
"151290","C000685","MO BANKERS ASSOCIATION STATE-PAC","House Victory Committee","PO Box 522","","Jefferson City","MO","65102","7/1/2020 12:00:00 AM","1000.0000","M","8 Day Before Primary Election-8/4/2020"
"151291","C000685","MO BANKERS ASSOCIATION STATE-PAC","Citizens to Elect Kehoe","PO Box 105527","","Jefferson City","MO","65110","7/7/2020 12:00:00 AM","400.0000","M","8 Day Before Primary Election-8/4/2020"
"151348","C000846","HOME BUILDERS ASSOC OF GREATER KC-PAC","Monty Kisner","32311 S Lone Tree Road","","Harrisonville","MO","64701","7/28/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151349","C000846","HOME BUILDERS ASSOC OF GREATER KC-PAC","Jimmy Odom","PO Box 995","","Belton","MO","64012","7/28/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151350","C000846","HOME BUILDERS ASSOC OF GREATER KC-PAC","Barry McCullough","945 S. Woodland Dr.","","Oakwood","MO","64118","7/28/2020 12:00:00 AM","1000.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151351","C000846","HOME BUILDERS ASSOC OF GREATER KC-PAC","Joe Vanover","18055 NW 127th Ct.","","Platte City","MO","64079","7/28/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151458","C000753","Health Care Leadership Committee","Page for Missouri","PO Box 410091","","St. Louis","MO","63141","7/29/2020 12:00:00 AM","2000.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151459","C000753","Health Care Leadership Committee","Beck for Missouri","9426 Brenda Ave","","St Louis","MO","63123","7/29/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151460","C000753","Health Care Leadership Committee","Bondon for Missouri","16507 Fairway Road","","Belton","MO","64012","7/29/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151461","C000753","Health Care Leadership Committee","Friends of Trish Gunby","PO Box 457","","Valley Park","MO","63088","7/29/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151462","C000753","Health Care Leadership Committee","McCreery for Missouri","41 Rye Ln","","St Louis","MO","63132","7/29/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151463","C000753","Health Care Leadership Committee","Roberts for St. Louis","1408 North Kingshighway","","St Louis","MO","63113","7/29/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151464","C000753","Health Care Leadership Committee","Missourians for Shields","47 SE Erin Court","","St Joseph","MO","64507","7/29/2020 12:00:00 AM","250.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151465","C000753","Health Care Leadership Committee","Friends for Windham","2152 Edmund Avenue","","St Louis","MO","63138","7/29/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151466","C000753","Health Care Leadership Committee","Friends of Lincoln Hough","662 S Kickapoo Ave","","Springfield","MO","65804","7/29/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151467","C000753","Health Care Leadership Committee","Rizzo for Missouri","1629 South Drumm Ave","","Independence","MO","64055","7/29/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151468","C000753","Health Care Leadership Committee","Friends of Caleb Rowden","PO Box 7088","","Columbia","MO","65205","7/29/2020 12:00:00 AM","1000.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151469","C000753","Health Care Leadership Committee","Citizens for Schatz","PO Box 92","","Sullivan","MO","63080","7/29/2020 12:00:00 AM","1000.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151470","C000753","Health Care Leadership Committee","Brian Williams for Missouri","PO Box 23146","","St Louis","MO","63156","7/29/2020 12:00:00 AM","500.0000","M","24 Hour Expenditure Report-8/4/2020 Primary"
"151607","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","ALEX LANGE STL","12889 TAMMY KAY DRIVE","","SAINT LOUIS","MO","63128","7/23/2020 12:00:00 AM","2600.0000","M","30 Day After Primary Election-8/4/2020"
"151608","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","KELLI DUNAWAY FOR COUNTY COUNCIL","233 CROWNRIDGE DRIVE","","CHESTERFIELD","MO","63017","7/23/2020 12:00:00 AM","2600.0000","M","30 Day After Primary Election-8/4/2020"
"151609","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","CITIZENS FOR MEGAM THOMPSON","8601 N. EATERN AVENUE","","KANSAS CITY","MO","64157","7/23/2020 12:00:00 AM","2500.0000","M","30 Day After Primary Election-8/4/2020"
"151610","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","COMMITTEE TO ELECT DOUG CLEMENS","10518 BOLSTON DRIVE","","SAINT ANN","MO","63074","7/23/2020 12:00:00 AM","500.0000","M","30 Day After Primary Election-8/4/2020"
"151611","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","LADONNA APPLEBAUM","12739 CYPRESSWAY DRIVE","","SAINT LOUIS","MO","63146","7/23/2020 12:00:00 AM","500.0000","M","30 Day After Primary Election-8/4/2020"
"151612","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","CITIZENS FOR VICKI LORENZ ENGLUND","PO BOX 270545","","SAINT LOUIS","MO","63127","7/23/2020 12:00:00 AM","2650.0000","M","30 Day After Primary Election-8/4/2020"
"151613","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","CITIZENS TO ELECT MIKE PERSON","1480 ALICIA AVENUE","","SAINT LOUIS","MO","63135","7/23/2020 12:00:00 AM","500.0000","M","30 Day After Primary Election-8/4/2020"
"151614","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","COMMITTEE TO ELECT JOHN CARPENTER","PO BOX 47318","","KANSAS CITY","MO","64188","7/23/2020 12:00:00 AM","4000.0000","M","30 Day After Primary Election-8/4/2020"
"151615","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","FRIENDS OF RACHEL PROUDE","317 NEWELL DRIVE","","SAINT LOUIS","MO","63135","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151616","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","CITIZENS FOR COLBY MURPHY","PO BOX 173","","SAINT JOSEPH","MO","64502","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151617","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","ASHELY AUNE FOR MISSOURI","PO BOX 901995","","KANSAS CITY","MO","64190","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151618","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","THE COMMITTEE TO ELECT JAMES SHACKELFORD","PO BOX 11194","","KANSAS CITY","MO","64119","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151619","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","DOLAN FOR MISSOURI","PO BOX 755","","BLUE SPRINGS","MO","64014","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151620","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","COMMITTEE TO ELECT BILL OTTO","12 SEABISCUIT DRIVE","","SAINT CHARLES","MO","63301","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151621","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","COMMITTEE TO ELECT PAULA BROWN","PO BOX 430113","","SAINT LOUIS","MO","63143","7/23/2020 12:00:00 AM","1000.0000","M","30 Day After Primary Election-8/4/2020"
"151622","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","CITIZENS FOR PHIFER","PO BOX 220005","","SAINT LOUIS","MO","63122","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151623","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","FRIENDS FOR MICHAEL BURTON","10258 SQUIRE MEADOWS DRIVE","UNIT #8","SAINT LOUIS","MO","63123","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151624","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","COMMITTEE TO ELECT JEAN PRETTO","114 WEST POTTIE AVENUE","","SAINT LOUIS","MO","63129","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151625","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","FOGLE FOR MISSOURI","1325 E. UNIVERSITY","","SPRINGFIELD","MO","65804","7/23/2020 12:00:00 AM","2000.0000","M","30 Day After Primary Election-8/4/2020"
"151626","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","CITIZENS FOR ANNETTE TURNBAUGH","804 E. 133RD TERRACE","","GRANDVIEW","MO","64030","7/23/2020 12:00:00 AM","500.0000","M","30 Day After Primary Election-8/4/2020"
"151627","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","FRIENDS OF KIP KENDRICK","1400 FORUM BLVD ","SUITE 7A #243","CULUMBIA","MO","65203","7/23/2020 12:00:00 AM","500.0000","M","30 Day After Primary Election-8/4/2020"
"151628","C000618","UAW Region 5 Midwest States Political Action Committee (PAC) (MO)","FRIENDS OF MARTHA STEVENS","903 AGAIN STREET","","COLUMBIA","MO","65203","7/23/2020 12:00:00 AM","500.0000","M","30 Day After Primary Election-8/4/2020"
"148526","C000809","Credit Union Political Action Committee of Missouri","Dottie Bailey For Missouri","PO Box 664","","Eureka","MO","63025","6/29/2020 12:00:00 AM","750.0000","M","July Quarterly Report"
"148527","C000809","Credit Union Political Action Committee of Missouri","Friends of Shaul","925 Falcon Drive","","Imperial","MO","63052","6/29/2020 12:00:00 AM","750.0000","M","July Quarterly Report"
"148528","C000809","Credit Union Political Action Committee of Missouri","Committee To Elect Becky Ruth","1205 Alexander Drive","","Festus","MO","63028","6/29/2020 12:00:00 AM","500.0000","M","July Quarterly Report"
"148529","C000809","Credit Union Political Action Committee of Missouri","Committee To Elect Jason Chipman","126 Robin Hill Drive","","Steelville","MO","65565","6/29/2020 12:00:00 AM","500.0000","M","July Quarterly Report"
"148530","C000809","Credit Union Political Action Committee of Missouri","Friends of Suzie Pollock","602 Hunters Creek Drive","","Lebanon","MO","65536","6/29/2020 12:00:00 AM","300.0000","M","July Quarterly Report"
"148531","C000809","Credit Union Political Action Committee of Missouri","Committee To Elect John Black","PO Box 244","","Marshfield","MO","65706","6/29/2020 12:00:00 AM","300.0000","M","July Quarterly Report"
"148532","C000809","Credit Union Political Action Committee of Missouri","Cupps For House","PO Box 250","","Shell Knob","MO","65747","6/29/2020 12:00:00 AM","300.0000","M","July Quarterly Report"
"148533","C000809","Credit Union Political Action Committee of Missouri","Riggs for Missouri","42 Holiday Drive","","Hannibal","MO","63401","6/30/2020 12:00:00 AM","300.0000","M","July Quarterly Report"
"148534","C000809","Credit Union Political Action Committee of Missouri","McGirl For State Rep","4 Parkway Shopping Center","","Potosi","MO","63664","6/30/2020 12:00:00 AM","750.0000","M","July Quarterly Report"
"148535","C000809","Credit Union Political Action Committee of Missouri","Schnelting For Missouri","PO Box 1112","","St. Peters","MO","63376","6/9/2020 12:00:00 AM","500.0000","M","July Quarterly Report"
"148536","C121012","Friends For Travis Fitzwater","Friends of the Missouri Governors Mansion","716 East High Street","","Jefferson City","MO","65101","6/30/2020 12:00:00 AM","400.0000","M","July Quarterly Report"
"148924","C180564","29th Senate District Leadership PAC","Southwest Missouri Conservative Values PAC","PO Box 1284","","Jefferson City","MO","65102","6/19/2020 12:00:00 AM","5000.0000","M","July Quarterly Report"
"148986","C180588","Protect Missouri Workers PAC","Committee To Elect Pierson Jr","PO Box 372100","","St Louis","MO","63138","5/28/2020 12:00:00 AM","2000.0000","M","July Quarterly Report"
"148987","C180588","Protect Missouri Workers PAC","Beck For Missouri","9426 Brenda Ave","","St Louis","MO","63123","5/28/2020 12:00:00 AM","2000.0000","M","July Quarterly Report"
"148988","C180588","Protect Missouri Workers PAC","Roberts For St Louis","PO Box 771671","","St Louis","MO","63177","6/5/2020 12:00:00 AM","1000.0000","M","July Quarterly Report"
"148989","C180588","Protect Missouri Workers PAC","Citizens For Elaine Gannon","5226 State Road H","","Desoto","MO","63020","6/5/2020 12:00:00 AM","2000.0000","M","July Quarterly Report"
"148990","C180588","Protect Missouri Workers PAC","Committee To Elect Mike Moehlenkamp","2215 Oxford Drive","","Florissant","MO","63033","6/18/2020 12:00:00 AM","2000.0000","M","July Quarterly Report"
"149071","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Friends to elect Jim Kalberloh","11050 NE 201 Road","","Lowry City","MO","64763","7/14/2020 12:00:00 AM","2000.0000","M","8 Day Before Primary Election-8/4/2020"
"149154","C121048","Friends Of Kathy Swan","8th Congressional Distrsict Committee","3303 Piney Knot Dr","","Festus","MO","63028","4/21/2020 12:00:00 AM","200.0000","M","July Quarterly Report"
"152879","C121058","TEAMSTERS LOCAL 6 POLITICAL ACTION FUND","Page for Missouri","17 Windsor Terrace Lane","","St Louis","MO","63141","6/23/2020 12:00:00 AM","2000.0000","M","AMENDED July Quarterly Report"
"152881","C121058","TEAMSTERS LOCAL 6 POLITICAL ACTION FUND","Committee to Elect Paula Brown","6622 Cortena Drive","","Hazelwood","MO","63042","6/25/2020 12:00:00 AM","2000.0000","M","AMENDED July Quarterly Report"
"152883","C121058","TEAMSTERS LOCAL 6 POLITICAL ACTION FUND","Friends of Trish Gunby","1406 Redwood orest Drive","","Manchester","MO","63042","6/25/2020 12:00:00 AM","2000.0000","M","AMENDED July Quarterly Report"
"152885","C121058","TEAMSTERS LOCAL 6 POLITICAL ACTION FUND","Committee to Elect Bill Otto","12 Seabiscuit Drive","","St Charles","MO","63301","6/25/2020 12:00:00 AM","500.0000","M","AMENDED July Quarterly Report"
"152886","C121058","TEAMSTERS LOCAL 6 POLITICAL ACTION FUND","Committee to Elect Jean Pretto","114 West Pottle Avenue","","St Louis","MO","63129","6/25/2020 12:00:00 AM","500.0000","M","AMENDED July Quarterly Report"
"152916","C001018","CHARITON COUNTY REPUBLICAN POLITICAL ACTION COMMITTEE","Eric Billups","105 Sunset Dr.","","Salisbury","MO","65281","8/22/2020 12:00:00 AM","1200.0000","M","30 Day After Primary Election-8/4/2020"
"152917","C001018","CHARITON COUNTY REPUBLICAN POLITICAL ACTION COMMITTEE","Jared Meyers ","26886 Lee Lane","","Salisbury ","MO","65281","8/22/2020 12:00:00 AM","1200.0000","M","30 Day After Primary Election-8/4/2020"
"152918","C001018","CHARITON COUNTY REPUBLICAN POLITICAL ACTION COMMITTEE","Terry Milford","13409 Kaye Rd","","Sumner","MO","64681","8/22/2020 12:00:00 AM","1200.0000","M","30 Day After Primary Election-8/4/2020"
"152919","C001018","CHARITON COUNTY REPUBLICAN POLITICAL ACTION COMMITTEE","Tim Taylor","13220 Old Palestine Rd","","Bunceton","MO","65237","8/22/2020 12:00:00 AM","1200.0000","M","30 Day After Primary Election-8/4/2020"
"152922","C000809","Credit Union Political Action Committee of Missouri","Majority Forward","PO Box 1491","","Jefferson City","MO","65102","8/28/2020 12:00:00 AM","1500.0000","M","30 Day After Primary Election-8/4/2020"
"152923","C000809","Credit Union Political Action Committee of Missouri","House Democratic Campaign Committee","PO Box 552","","Jefferson City","MO","65109","8/28/2020 12:00:00 AM","1500.0000","M","30 Day After Primary Election-8/4/2020"
